IDENTIFIER,DIRX,DIRY,DIRZ,SURFACEANGLE,LOCX,LOCY,LOCZ,2DLOCX,2DLOCY,2DLOCZ,WAVELENGTH,RGBCOLOR,DISTANCE,CASUALTYINTENSITY,TRACESOURCEINTENSITY,INTENSITYFRACTION,Pol1DirX,Pol1DirY,Pol1DirZ,Pol1Len,Pol2DirX,Pol2DirY,Pol2DirZ,Pol2Len
spiral_224_t_t,0.999000717109611,-0.0415252372890016,0.0165294247502928,0.0447090452250589,10,0.0197495798473878,-0.00786146486449484,0.0578614648644948,0.0697495798473878,0,1.636E-06,#2D2D2D,0,0.921707198018028,1,0.921707198018028,-3.09513052638942E-19,0.250996701753626,0.630554163652395,0.678673631129551,0.0303495769464304,0.630273667670663,-0.250885048274308,0.679050293002999
spiral_223_t_t,0.998960553440168,-0.0440700354991939,0.0116466579589518,0.0455988307881074,10,0.0109696084858729,-0.00289900556083995,0.05289900556084,0.0609696084858729,0,8.06E-07,#959595,0,0.918970463391454,1,0.918970463391454,-9.25880652633227E-19,0.173144289246806,0.655164339888985,0.677657182623302,0.0309075537949768,0.654862291107526,-0.173064464967004,0.678049560305515
spiral_222_t_t,0.998978601406086,-0.0447584487536249,0.00619961272261537,0.0452011618686302,10,0.01412851033898,-0.00195697784191081,0.0519569778419108,0.06412851033898,0,1.011E-06,#7C7C7C,0,0.919788448887879,1,0.919788448887879,0,0.0930183001259875,0.671550789640607,0.677962290415368,0.0306516633893256,0.671246228531104,-0.0929761145502611,0.678347684939388
spiral_221_t_t,0.998990686392724,-0.0449115848106262,0.000747027704903166,0.0449329152993256,10,0.0158862104394632,-0.000264240047957354,0.0502642400479574,0.0658862104394632,0,1.154E-06,#6A6A6A,0,0.92024860404212,1,0.92024860404212,-1.94226742428742E-20,0.0112780477144347,0.678040443614844,0.678134232683812,0.0304773978499585,0.677736390062105,-0.0112729903015505,0.6785149714667
spiral_220_t_t,0.998946541392882,-0.0456380360234688,-0.00479344418145266,0.045905198433341,10,0.00512075768575606,0.000537842297174979,0.049462157702825,0.0551207576857561,0,5.69E-07,#00FF00,0,0.917246078290628,1,0.917246078290628,0,-0.0707194082353198,0.673314380730689,0.67701808690751,0.0310860004860132,0.673000502170441,0.0706864410112804,0.677416111626173
spiral_219_t_t,0.999014434506871,-0.0432557198882105,-0.00995501601548136,0.0444010681308398,10,0.018598604900285,0.0042803451225975,0.0457196548774025,0.068598604900285,0,1.458E-06,#434343,0,0.92115873306752,1,0.92115873306752,6.25431779307508E-19,-0.152168431019034,0.661189797962325,0.67847415597667,0.0301315736268861,0.660899923072821,0.152101718242667,0.678845750328648
spiral_218_t_t,0.999017581862171,-0.041658563978341,-0.0151140721687722,0.0443301034862222,10,0.017613199410204,0.00639021467824001,0.04360978532176,0.067613199410204,0,1.429E-06,#474747,0,0.921071655185546,1,0.921071655185546,9.4015076457283E-19,-0.231386570504008,0.637765397930687,0.678442663610782,0.0300819994974313,0.637486717729144,0.231285463017915,0.678813087217868
spiral_217_t_t,0.999010145225911,-0.0396564382537642,-0.0201518396363623,0.0444975981214061,10,0.014272686566758,0.00725281703396714,0.0427471829660329,0.064272686566758,0,1.176E-06,#676767,0,0.920315956663826,1,0.920315956663826,0,-0.307224170991181,0.604580851516491,0.678162736562268,0.0301832643965525,0.604314941014319,0.307089045749648,0.678536115031618
spiral_216_t_t,0.99902552537137,-0.036611725838583,-0.0246491620055944,0.0441504911993095,10,0.015270040818287,0.0102806874393595,0.0397193125606405,0.0652700408182871,0,1.405E-06,#4A4A4A,0,0.920999916577437,1,0.920999916577437,1.25917522431452E-18,-0.378882816503739,0.562759650800168,0.678417727665289,0.0299589633444118,0.562515756548488,0.37871861258316,0.678785167315037
spiral_215_t_t,0.999018463461359,-0.0334405805585104,-0.0290488766601146,0.044310205363504,10,0.0118934519120957,0.0103315017827808,0.0396684982172193,0.0618934519120957,0,1.158E-06,#696969,0,0.920260944582249,1,0.920260944582249,-6.3018324949644E-19,-0.444723056028465,0.511957737827654,0.67814402739013,0.0300552695995626,0.511734473539851,0.444529112722139,0.678514275971658
spiral_214_t_t,0.998953814234965,-0.0305845509222501,-0.0339979745029048,0.0457464366565594,10,0.000252588757196692,0.000280779212639848,0.0497192207873602,0.0502525887571967,0,4.77E-07,#00BCFF,0,0.915890675083965,1,0.915890675083965,-1.2531893098282E-18,-0.50295267256944,0.452455825695367,0.676518783959779,0.0309556188862347,0.452246737258392,0.502720248579721,0.676914329907077
spiral_213_t_t,0.998962256102313,-0.0260668941155909,-0.0373487337689341,0.0455614625044463,10,0.000660094864307936,0.000945786146978112,0.0490542138530219,0.0506600948643079,0,4.89E-07,#00F9FF,0,0.91611144711653,1,0.91611144711653,-6.28321360282713E-19,-0.554832307991842,0.387235484710384,0.676601958769291,0.0308341784535816,0.387057927390164,0.554577903264827,0.67699426622837
spiral_212_t_t,0.999051797342976,-0.0203279286976407,-0.0385004096164165,0.0435511777790511,10,0.00939148818409903,0.0177871610715318,0.0322128389284682,0.059391488184099,0,1.578E-06,#343434,0,0.921525418426407,1,0.921525418426407,-2.54459172411631E-18,-0.600104707019128,0.31685080280813,0.678616305895069,0.0295607589374278,0.316717090272025,0.599851459996892,0.678973731303161
spiral_211_t_t,0.999011874819572,-0.0157376029111335,-0.0415644297939379,0.0444586989287081,10,0.00354062444277072,0.00935110873677809,0.0406488912632219,0.0535406244427707,0,7.45E-07,#FF0000,0,0.918650533934247,1,0.918650533934247,3.1712481125266E-19,-0.633649018745138,0.239919486240486,0.677548846087553,0.0301295975445291,0.239814381376697,0.633371427312907,0.67792189454219
spiral_210_t_t,0.999028804678382,-0.0103801542689622,-0.0428217213600341,0.0440761288167754,10,0.00300028804118508,0.0123772243813015,0.0376227756186985,0.0530002880411851,0,9.15E-07,#888888,0,0.919440414066729,1,0.919440414066729,-9.55041534440299E-19,-0.658765265911964,0.159687300510579,0.677843425516849,0.0298831901920868,0.159618469936422,0.658481316021504,0.678209926608504
spiral_209_t_t,0.999044378548593,-0.00494519652494772,-0.0434266591137905,0.043721246374382,10,0.00171908438689367,0.0150962840972757,0.0349037159027243,0.0517190843868937,0,1.123E-06,#6D6D6D,0,0.920152694034367,1,0.920152694034367,-6.39067813546153E-19,-0.673754647456626,0.076723588902832,0.678109013406792,0.0296540824497807,0.0766910177084555,0.673468620774373,0.678469498187526
spiral_208_t_t,0.999074575256012,0.000487870490527154,-0.0430087788643534,0.043024818753406,10,-0.000238792251912495,0.021051002994521,0.028948997005479,0.0497612077480875,0,1.678E-06,#282828,0,0.921841344093178,1,0.921841344093178,0,-0.678693314288427,-0.00769876404079514,0.678736978385269,0.0292085279534381,-0.00769559181276869,0.678413662913018,0.679085751776323
spiral_207_t_t,0.999046263717361,0.0059361880451084,-0.0432588097833856,0.0436780934418529,10,-0.00182995060462853,0.0133354072541296,0.0366645927458704,0.0481700493953715,0,9.77E-07,#808080,0,0.91967024581997,1,0.91967024581997,3.20790951153375E-19,-0.671637279823241,-0.0921653926934236,0.677931482716871,0.0296170535945681,-0.0921263683402853,0.671352897479471,0.678291346370625
spiral_206_t_t,0.999067894142472,0.0111684275956011,-0.0416966319835136,0.0431798725585531,10,-0.00448603632367366,0.0167483384793191,0.0332516615206809,0.0455139636763263,0,1.337E-06,#535353,0,0.920797703249331,1,0.920797703249331,0,-0.65525325489657,-0.17550934418367,0.678351205459481,0.0292971896937535,-0.1754366062263,0.654981692242498,0.678702692864114
